gene_name	cluster_id	A_diff	E_diff	O_diff	rank_A_diff	rank_E_diff	rank_O_diff	rank_sum	TF_rank
RFX2	c1	-0.9781507658521791	-0.42594291510130294	-0.6878462590119288	249	311	309	869	359
CEBPE	c3	-0.6524738011224381	-0.011205171580583793	-0.5657048805547884	302	212	396	910	359
MIXL1	c2	-4.691175740010546	0.23883929709278542	0.08042711305971473	377	137	401	915	359
HES5	c1	-0.6064891432159595	-0.09399766788873196	-1.182234875636599	229	240	401	870	360
GLIS3	c3	1.791868781014641	-0.6646282365721902	-0.5729395755119882	159	353	398	910	360
EN2	c2	-1.726510029812666	-0.29788793797111085	0.343219188807522	268	309	341	918	360
RAX	c1	-4.426241697901123	-0.05357299210711707	-0.6195748619858534	371	222	278	871	361
ZSCAN29	c3	0.6462928437555151	-0.46313342120870465	-0.34871997858876824	232	326	353	911	361
MEOX1	c2	-1.9972247230659783	-0.07182082767042	0.23071497453466705	287	252	379	918	361
NHLH1	c1	-7.117801016468899	-0.56950349294762	-0.41749345729035525	403	329	140	872	362
FLI1	c3	-1.8687601722089118	-0.11079617103896051	-0.31841974981700183	336	251	327	914	362
ATF2	c2	-5.4023406142233545	-0.305990024636803	0.4765767876394804	389	311	219	919	362
HOXB9	c1	1.1629261943434486	-0.7286177389819262	-1.0090549916282328	137	351	384	872	363
ZKSCAN1	c3	-0.9820961466349126	-0.13222471529034277	-0.3425744392151966	311	257	347	915	363
PHOX2A	c2	-4.07196259430747	0.007343624875138066	0.32241995547721913	367	201	352	920	363
TGIF2LY	c1	-4.842194923572659	-0.004917532184495741	-0.6589596984975934	379	200	298	877	364
MEF2D	c3	-2.26961323770623	-1.862166024191963	-0.1673258185635138	357	403	158	918	364
LHX2	c2	-7.3806290900764315	-2.0914535408408796	0.6146865408695934	408	412	101	921	364
NEUROG2	c1	-2.032573583621773	-0.5595984183707633	-0.5661677430939722	309	328	241	878	365
SREBF2	c3	0.985834590417231	-1.9707589947233783	-0.28922611821868394	205	409	304	918	365
FOXK2	c2	-2.909714016827592	-0.01245662249890386	0.24807625475082418	336	210	376	922	365
HEY2	c1	0.08100085742823843	-0.6685720069888981	-0.8057549850311005	188	347	344	879	366
FOS	c3	-4.026170149348362	-0.6392309882528558	-0.17375542763758922	400	350	172	922	366
ZKSCAN5	c2	-2.050260304625691	-0.37739197190025603	0.377788556639282	290	325	315	930	366
BARHL2	c1	-1.6180355759473342	-0.014991740821368296	-1.0353152178216778	294	205	389	888	367
ELF4	c3	-3.4670496294704116	-0.028547852355002946	-0.28951047376109784	392	225	305	922	367
TBR1	c2	-2.713116816153456	-0.07182082767042	0.32736941187846824	326	254	350	930	367
NEUROD2	c1	-0.7964766121328188	-0.10870136792452079	-1.163076058584883	240	249	400	889	368
LEF1	c3	-1.0716886307026858	-0.6922182902934111	-0.24098549149634252	314	355	258	927	368
MYOG	c2	-10.774107394775026	-0.3185579749922256	0.49777336620203183	420	313	199	932	368
EBF1	c1	-7.071808628169146	-0.21144318474975374	-0.5217389349164447	402	272	219	893	369
YY2	c3	-3.808163224916728	-0.009617418666505768	-0.30606630493636633	399	211	317	927	369
TGIF2LY	c2	-5.8932302492191235	0.06379713410823275	0.29749321735405765	394	179	363	936	369
CREB1	c1	-0.40739136993847597	-0.8142311419806884	-0.7057335536081215	216	365	312	893	370
ZNF136	c3	0.731403430825681	-0.2277660032089595	-0.8259781339049823	226	290	413	929	370
HES5	c2	-2.386781096282337	-0.042043296281112516	0.053519902731618885	311	221	404	936	370
ATOH7	c1	-0.8950974635035851	-0.243351953003221	-0.9142835832751235	245	282	367	894	371
IRF5	c3	-2.955751995233122	-0.033148251113499616	-0.31413321080580303	382	230	320	932	371
NKX2-5	c2	-5.027555986573139	0.024124356159511515	0.2892958228076914	382	190	365	937	371
GBX2	c1	-5.0314825235699905	-0.004917532184495741	-0.7132268654007046	382	201	314	897	372
E2F1	c3	-0.20508463827400203	-0.17614729621341613	-0.42860269326014055	282	271	379	932	372
MYOD1	c2	-10.273021419095146	-0.08945887079148668	0.4343111809325837	417	264	265	946	372
BCL6	c1	-0.9389105750828162	-0.2979760319372956	-0.9268886564627934	247	294	369	910	373
KLF4	c3	-2.86411719964553	-1.5736818392813579	-0.16509011227313763	380	398	155	933	373
MSGN1	c2	-5.079937336978558	-0.05473249888940062	0.36443978233627305	383	240	327	950	373
SOX4	c1	-10.376644184426059	-1.6119810094128422	-0.3607472908230598	425	402	91	918	374
TCFL5	c3	-2.5376963430203467	-3.3134182443716504	-0.13734453617770193	369	430	135	934	374
HOXA6	c2	-1.8483104691437324	-0.4928660871419619	0.33713650009983454	279	332	343	954	374
PBX1	c1	0.20902167906857505	-1.6537958653812745	-0.7908562210234997	184	405	340	929	375
BCL6	c3	0.8178304061978454	-0.2281623016453746	-1.3455397350220366	214	291	429	934	375
HOXD10	c2	-0.9875545432437514	-0.7716376437267923	0.18185126532670104	210	360	384	954	375
SOX8	c1	-5.872358688411046	0.004988838982359337	-0.8325618658642657	394	188	348	930	376
HOXC9	c3	0.2894829719975533	-0.852815198043265	-0.30527315713192316	254	366	316	936	376
SNAI3	c2	-8.252993187435148	-0.9629023555820501	0.5289306182077276	413	375	168	956	376
HAND2	c1	-2.6213697135651906	-0.4586513003112258	-0.6389572483390218	331	315	286	932	377
EHF	c3	-4.53670197000502	-0.7593298973915117	-0.1723979445978152	406	362	170	938	377
HEY2	c2	-2.0900709456889306	-1.6413885048201726	0.43505168896295743	294	401	261	956	377
HLF	c1	-3.5119963340260205	-0.23142447495921742	-0.6767492787026654	351	276	305	932	378
KLF5	c3	-2.725563267548834	-2.369702025911574	-0.15145902253186083	376	419	145	940	378
ETV4	c2	-2.50829741365222	-0.30247711148124196	0.35055579665872116	314	310	332	956	378
HOXA9	c1	0.9809459019927765	-2.226783922621581	-0.9361020976037402	145	416	372	933	379
ZNF384	c3	-2.090211288030666	-0.07768623810825713	-0.352294639261971	345	245	355	945	379
LHX6	c2	-1.4413591964288002	-0.3287664899351551	0.052175653627323015	242	314	405	961	379
ZNF274	c1	-1.4146136739190627	-0.1374187159268464	-1.0971133523177556	282	258	397	937	380
PPARG	c3	1.1891365180686866	-0.4866292142526031	-1.0063481949590756	195	330	420	945	380
LMX1B	c2	-4.322039028517325	-0.07182082767042	0.33200732462684	371	255	348	974	380
JUN	c1	-1.3087829373571176	-2.6247408796545226	-0.568375095943102	277	420	244	941	381
ZBTB7A	c3	-2.2067902176489422	-0.4766713082103282	-0.25392053603779274	353	329	270	952	381
FERD3L	c2	-6.9190957193975455	-0.08945887079148668	0.38444940405943306	401	263	312	976	381
DBP	c1	-1.2795915807245375	-1.7841131126231489	-0.5890259993875109	275	408	260	943	382
SMAD3	c3	-0.08156666884923805	-1.9938539987814614	-0.2558980899398211	275	411	274	960	382
EVX2	c2	-1.8112084260583288	-0.35292950760127073	0.21053624580112107	276	319	382	977	382
PAX1	c1	-1.2536298028434651	-0.12820867683617773	-3.117050229926136	272	255	416	943	383
ELK3	c3	-2.7760505577892234	-0.5085713851413566	-0.23453858589520138	377	333	253	963	383
FIGLA	c2	-5.2595827448787595	-0.21647091112724978	0.395551744201204	387	298	301	986	383
ZBTB6	c1	-4.158206037463901	-2.5537373826186784	-0.4522797277134156	366	419	161	946	384
KLF11	c3	-5.225097108999708	-0.4432601882986342	-0.20882672631762933	420	324	220	964	384
FOXP2	c2	-3.9661862365750213	-0.09318976010386344	0.3164661495479617	364	266	356	986	384
MYBL1	c1	1.1699683102892597	-1.4345402220891366	-2.217979836076408	135	399	413	947	385
JUNB	c3	-2.255016229559416	-0.9508845061949519	-0.22055070028387114	355	372	238	965	385
FOXE1	c2	-5.138911745633223	0.011466447416255077	-0.15683337949321619	386	196	411	993	385
RFX3	c1	-1.511810646063428	-1.0283482270507822	-0.6225214378410744	288	380	281	949	386
NFATC4	c3	-0.2027870343349656	-1.1334293215574964	-0.2920578420471305	281	381	306	968	386
EMX2	c2	-1.6032433131675428	-0.9535088040346179	0.2727003323149244	255	373	368	996	386
NEUROD1	c1	-4.355909600751715	-0.8313986665146403	-0.5109159249942206	369	368	214	951	387
ZNF135	c3	-1.3704913340409053	-0.3619130630651998	-0.3207135661651854	323	317	329	969	387
NR2F1	c2	-2.261499141223922	-1.664033219880956	0.4146205810920254	305	403	289	997	387
GLIS3	c1	-0.7424213042186916	-0.4602184484616844	-1.34960397313837	238	316	407	961	388
HOXC11	c3	0.4918764612307486	-0.3101086285821318	-0.940852316127863	244	307	418	969	388
FOXD2	c2	-4.712202877297267	-0.04646524167708884	0.13377984859267045	378	225	394	997	388
ZNF24	c1	-0.696831937640787	-2.8217003321388012	-0.685918235094654	233	422	307	962	389
POU2F3	c3	-11.854394361557073	-0.2933702987852834	-0.2166049326562316	434	304	232	970	389
NKX2-2	c2	-3.0811451136100487	-1.240710329832856	0.4300007403345276	341	386	271	998	389
FOXA2	c1	-8.532246057264265	-0.2971766822726131	-0.582540327597675	416	293	255	964	390
IRF2	c3	-1.4817776463394048	-1.4166689507798929	-0.24387930611401742	326	394	260	980	390
POU4F1	c2	-2.8476972722805147	-1.035307884562256	0.4111961723635389	332	378	290	1000	390
PAX9	c1	-0.43201539386931115	-0.5255589199376208	-4.8895417187632635	217	324	423	964	391
OTX2	c3	-1.1504415445948253	-0.320324108470329	-0.3513332941845828	319	309	354	982	391
ZNF317	c2	-2.581900414647055	-0.27940122853326005	0.2577308391368103	322	308	373	1003	391
HES6	c1	-1.5002708748264506	-2.893044234864493	-0.5889422506436333	286	423	259	968	392
SPI1	c3	-2.19132852610713	-0.8527058127830895	-0.2539202592946861	351	365	269	985	392
SCRT1	c2	-2.77774200441084	-1.6978327528042227	0.4262464535442838	329	406	275	1010	392
SOX13	c1	-4.561459942960331	-0.5745072220410496	-0.5970208140463598	374	331	264	969	393
EGR1	c3	-5.963534335669998	-2.356899837291679	-0.14781686473621747	426	418	142	986	393
TFAP4	c2	-8.089706113807434	-0.16262821006610897	0.37269313494337375	412	283	320	1015	393
GLIS2	c1	-1.7704885556214793	-0.3874384244040274	-0.8995049401068638	299	306	364	969	394
ELK1	c3	-3.420224017049537	-0.26247978658651305	-0.2855955002934625	390	298	301	989	394
FOXA3	c2	-4.189707875673469	-0.1540474129966456	0.2751684934074792	369	281	367	1017	394
TCF4	c1	-10.372769285509614	-1.0069703006224775	-0.4699803112676024	424	374	176	974	395
TEAD2	c3	-9.026571860806794	-0.5326522206173925	-0.2139601221823355	432	339	225	996	395
POU4F2	c2	-2.4326538695259843	-0.2777206442980815	0.10564166356941485	313	307	399	1019	395
SMAD5	c1	-0.6712796444178216	-0.768971751033764	-1.0235725172911447	231	356	387	974	396
SREBF1	c3	0.11238703879743975	-3.7724397813843153	-0.2864259202795987	261	433	302	996	396
SIX1	c2	-1.8889986310238625	-1.5710026597260636	0.3216783529389122	281	399	354	1034	396
ZIC5	c1	-1.5083830462031993	-2.2630389632236896	-0.6087557729710227	287	417	271	975	397
IKZF1	c3	-3.436746994151183	-2.384767284068004	-0.18297001182506012	391	420	187	998	397
SCRT2	c2	-3.380740537237312	-0.40364333806835295	0.3133253437825161	350	326	359	1035	397
EBF3	c1	-5.8228760160009845	-1.0151153755713769	-0.509832334953134	393	375	213	981	398
STAT3	c3	-1.9349215464424119	-2.667663156680659	-0.21978690928085953	341	423	235	999	398
PKNOX2	c2	-7.2077692588944915	-0.004165844091973345	-3.385104468779468	406	207	422	1035	398
POU6F2	c1	-5.721498687728291	-0.22309379898040027	-0.7160484681122306	391	274	316	981	399
E2F8	c3	-0.9302087367496946	-0.18527888386206778	-0.9482578970074016	310	274	419	1003	399
NR3C1	c2	-1.8326620137778291	-0.5746167882942155	-0.7365986072919002	277	343	416	1036	399
ESR2	c1	-3.971667333152209	-0.5951979777748012	-0.640917740177418	363	335	287	985	400
E2F3	c3	0.8821763241464062	-0.7651196882319659	-1.3645832078401305	210	363	430	1003	400
ZEB1	c2	-5.1232394818239015	-1.8597232442106741	0.4501597769454255	385	410	243	1038	400
PBX3	c1	-1.6066302219085091	-1.0262689239147085	-0.7260900872300695	291	378	318	987	401
MEF2C	c3	-1.6463812108430318	-0.5956893194930051	-0.3195682419054524	333	345	328	1006	401
HOXB7	c2	-2.104004143063019	-0.7656078396663486	0.17912125898831732	296	359	385	1040	401
HOXA10	c1	-2.7914848519799014	-1.6492313343787812	-0.5861196724874382	336	403	258	997	402
FOSL2	c3	-4.571020855158293	-2.119056767310036	-0.18178238072241548	408	415	186	1009	402
TP63	c2	-3.436134260038675	-0.26433287911492886	0.14524108816361814	352	303	391	1046	402
NR3C2	c1	-1.8832824878587706	-0.2770027258484663	-1.779547029504423	304	289	409	1002	403
POU5F1	c3	-24.006898623435667	-0.26880287020841087	-0.2592690720671289	435	300	277	1012	403
LBX2	c2	-6.172151206826625	-0.05999588823865868	-0.012727874423791974	396	242	408	1046	403
FOXP2	c1	-8.201096929845004	-1.1119325887457767	-0.5032173373346609	413	383	207	1003	404
TFCP2	c3	-2.1086837314815554	-0.36223436500428513	-0.34477579135369396	346	318	348	1012	404
RORC	c2	-2.1373906038456716	-1.78303204082123	0.3432497974281272	298	409	340	1047	404
E2F7	c1	0.4219737105017527	-2.1543216960834766	-2.761315024075702	173	415	415	1003	405
GRHL2	c3	-2.328694831654646	-0.35149988967609574	-0.34208726047834226	359	316	346	1021	405
RFX2	c2	-3.451214839764288	-3.7122878245565136	0.42713293271903474	353	422	274	1049	405
CEBPA	c1	-1.9411515677360751	-0.6096711973277342	-0.8972410987559538	307	339	362	1008	406
TCF7	c3	-2.4789148151930354	-1.8559500328165117	-0.2349584273477472	366	402	254	1022	406
GBX2	c2	-8.39232925914731	-0.07182082767042	0.16147035770229579	415	257	388	1060	406
ZNF528	c1	-3.6942129791323257	-0.2772912339196544	-0.9067384001691838	355	290	365	1010	407
KLF2	c3	-4.2062631020501975	-1.3265187726833985	-0.2175849411225972	401	391	233	1025	407
FOXB1	c2	-4.624816058575316	-0.22314352104572963	0.16142050734313784	376	300	389	1065	407
SIX1	c1	-2.638622733608631	-0.6691098275218411	-0.7667633412659729	332	348	333	1013	408
RUNX3	c3	-1.9831224657167743	-1.0376308679795656	-0.29232332433108255	342	376	307	1025	408
PAX6	c2	-2.011558151128613	-1.0908241661934446	0.11420223767744808	288	381	397	1066	408
ATF4	c1	-1.252896971480287	-1.8931144133693785	-0.7801290323017742	271	410	336	1017	409
KLF17	c3	-1.216817583125609	-0.5587347945989816	-0.39026486849352615	321	341	371	1033	409
NFIX	c2	-6.082592633703073	-0.6833831023178066	0.3674978129454072	395	354	324	1073	409
PKNOX2	c1	-5.50604715796881	-0.004917532184495741	-6.503018645441091	390	202	425	1017	410
ZNF684	c3	-1.1990952988761288	-3.2281590709280574	-0.270051809696648	320	429	286	1035	410
ASCL1	c2	-14.04910281857595	-0.5744677374178344	0.38872482517419904	424	342	310	1076	410
NFIC	c1	-7.923616295314837	-1.0213209654101736	-0.5520098011263457	409	376	236	1021	411
ETV3	c3	-1.6344553311198615	-0.8767594884909903	-0.3329193914350075	331	367	338	1036	411
HAND2	c2	-10.48354940262823	-0.5646235995545559	0.37475999988267183	419	341	318	1078	411
CLOCK	c1	-2.257713792482756	-0.7286361036611287	-0.8347580152907206	320	352	350	1022	412
TEAD4	c3	-7.3045928396312165	-1.1643547750228522	-0.21437853463198486	429	387	228	1044	412
NHLH1	c2	-9.796611566197019	-1.028952712467245	0.40586659036341377	416	377	293	1086	412
NFIX	c1	-5.948067417695468	-0.6463050118535159	-0.6481808810838263	396	343	289	1028	413
NFIL3	c3	-2.396909718803939	-0.4612519839579007	-0.35498040192978486	363	325	358	1046	413
ARGFX	c2	-5.422526496846616	-0.33726434622682083	0.21246992698523748	390	317	381	1088	413
CEBPG	c1	-2.0418062524498803	-1.2481011904842672	-0.7719931981513213	310	389	334	1033	414
OVOL2	c3	-1.087113921693828	-0.2618660632905764	-2.6217627514002135	315	297	435	1047	414
RFX1	c2	-3.2291302993759112	-1.5598673307199233	0.3358787901556308	347	398	344	1089	414
NFIL3	c1	-3.5855967591848255	-0.8848787694399082	-0.6895735989202976	354	370	310	1034	415
E2F4	c3	-0.38431821771037644	-1.4844905206267163	-0.37369932844081966	290	396	362	1048	415
RAX	c2	-6.655084266299478	-0.1677855371995945	0.027287249567894634	399	286	407	1092	415
MEIS1	c1	-1.6668582730420791	-0.799406317518527	-0.9463638189714292	296	363	375	1034	416
XBP1	c3	-0.07619382190906368	-1.0020986834585337	-0.707459398955347	274	375	408	1057	416
MEOX2	c2	-5.760204251906205	-0.46552246999771335	0.23219231613026103	393	330	378	1101	416
SOX2	c1	-4.084609097114438	-5.816515260305574	-0.5700310467342664	365	425	247	1037	417
RREB1	c3	-3.2700610853513696	-0.27304035245381125	-0.3871845833186853	388	301	369	1058	417
NFIC	c2	-7.872090650145263	-1.6493264652706583	0.39516357133035207	410	402	304	1116	417
NFIA	c1	-6.293921949098795	-0.5787907118564277	-0.7335274036352875	398	332	324	1054	418
PPARD	c3	0.6745572063806372	-1.8860578169491116	-1.167229668367586	229	405	424	1058	418
MNX1	c2	-6.3016903230031875	-0.5904850821745491	0.24659882143413192	397	345	377	1119	418
KLF6	c3	-5.339792926456729	-1.994927259112516	-0.2149725337749775	422	412	229	1063	419
FOXA1	c1	-7.663913910558485	-3.933007301665003	-0.5476372922975958	408	424	233	1065	419
NEUROD1	c2	-10.93791137513076	-1.1100344578337387	0.3725630199149519	421	382	321	1124	419
GRHL1	c3	-2.5208065513394353	-1.336837283094613	-0.2880492814416673	368	392	303	1063	420
PAX6	c1	-4.369702892887847	-1.3001196529514158	-0.6846717566205225	370	393	306	1069	420
FOXA2	c2	-3.427228578110037	-3.599596723226949	0.32177749790422006	351	421	353	1125	420
RELB	c3	-2.2764781509539302	-2.418455143936657	-0.27068334481848666	358	421	287	1066	421
CEBPB	c1	-2.4254457900416053	-1.3534841657650243	-0.8404918322568822	324	396	353	1073	421
NEUROG2	c2	-4.833883756348291	-1.236937154460126	0.2717683443775023	380	385	369	1134	421
OVOL1	c3	-1.3937249252965136	-1.9863204710400346	-0.32407862216024697	325	410	331	1066	422
ZBTB18	c1	-3.4684129659879455	-0.7744159872596932	-0.9266315391888842	349	358	368	1075	422
HESX1	c2	-6.947198807196855	-0.6852657650501104	0.04081404008522682	402	355	406	1163	422
CEBPB	c3	-0.43615072123497256	-1.154376917659305	-0.5657048805547884	293	385	397	1075	423
TGIF1	c1	-6.481696407513013	-0.13176202807382914	-5.805761564089742	399	256	424	1079	423
SIX2	c2	-3.6689702225621215	-2.6385702300230376	0.09913034460151238	355	418	400	1173	423
ETV6	c3	-3.0946184808977435	-0.6534058458576	-0.3371094621853672	384	351	341	1076	424
LHX2	c1	-3.8012233916167917	-0.9043073931379715	-0.8854057637646999	358	371	359	1088	424
HOXB3	c2	-7.332669544780752	-1.3729972895820215	0.13453357628077534	407	391	393	1191	424
SPIB	c3	-2.3930555460515137	-3.6108161896918354	-0.27194346377629763	361	432	288	1081	425
PAX3	c1	-2.5354516284620985	-0.8180946294883656	-1.0811556871185939	325	367	396	1088	425
STAT1	c3	-3.80617726741234	-2.8830275088900974	-0.2546145045764625	396	426	271	1093	426
REL	c3	-3.8070560960065025	-2.691249103937453	-0.27962455758555294	397	424	293	1114	427
RELA	c3	-4.224225629039276	-1.175661576606695	-0.3394023767120018	402	388	343	1133	428
SP1	c3	-4.80108021905537	-1.908015754125286	-0.31769282161527634	415	407	323	1145	429
HSF1	c3	-1.512921684010888	-1.4468916056661316	-1.334134730082834	327	395	428	1150	430
IRF7	c3	-2.492995743728441	-1.8922195115842415	-0.483365542716399	367	406	387	1160	431
SPIC	c3	-4.798779930118156	-1.5679710364361	-0.34705059974876207	414	397	352	1163	432
EGR3	c3	-4.560328044321398	-1.9316423475210784	-0.38142230897717866	407	408	368	1183	433
NFKB2	c3	-4.660962406509347	-5.336974589288161	-0.3804033967448408	410	435	366	1211	434
NFKB1	c3	-4.473808778181329	-1.136824289497972	-1.4899676031262672	404	383	432	1219	435
